OscP5 0.9.9 infos, comments, questions at http://www.sojamo.de/oscP5

### [2018/4/13 13:54:11] PROCESS @ OscP5 stopped.
### [2018/4/13 13:54:11] PROCESS @ UdpClient.openSocket udp socket initialized.
### [2018/4/13 13:54:12] PROCESS @ UdpServer.start() new Unicast DatagramSocket created @ port 5002
### [2018/4/13 13:54:12] PROCESS @ UdpServer.run() UdpServer is running @ 5002
### [2018/4/13 13:54:12] INFO @ OscP5 is running. you (128.206.21.52) are listening @ port 5002
TimeStamp, Alpha, Beta, Delta, Gamma, Theta

2018-04-13 13:54:17.823,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:17.93,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.014,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.139,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.276,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.343,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.385,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.6887115400830568+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3312122978389846+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.777460232271582+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.41902956339470043+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.469,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.7173000603027291+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.3865661342544298+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.8316702539903431+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.4257755656365619+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.555,=(0.4384034738835625+ 1.4348735252473863+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.7552244284177361+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.449336917027987+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.8915912073222063+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.4266652537328103+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.637,=(0.4384034738835625+ 0.19714855348831337+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5706341868472572+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.1718056131481465+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5143874498577451+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.24228758933607614+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.735,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.843,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:18.95,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:19.037,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:19.103,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:19.233,=(0.4384034738835625+ 0.19066594416613517+-0.13985293825543774+0.17707664047575436)/4,=(0.6635679139233913+ 0.5855567735819627+0.6860123217255855+0.7037317767740455)/4,=(0.3788734657170379+ 1.2049256112641646+0.5851364730172868+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5179823747966443+-0.8410743496810876+0.02764427794051031)/4,=(0.37416993149333594+ 0.19760733807225736+0.42129925249539546+0.2868814874637888)/4,
2018-04-13 13:54:19.387,=(0.4384034738835625+ 0.10256516540630178+0.1904537993529738+0.17707664047575436)/4,=(0.6635679139233913+ 0.45593384293461214+0.6835725574116899+0.7037317767740455)/4,=(0.3788734657170379+ 0.7456235984441287+0.6410657374315244+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5817671970121099+0.3258187789134571+0.02764427794051031)/4,=(0.37416993149333594+ 0.23970056579309573+0.4523857970333672+0.2868814874637888)/4,
2018-04-13 13:54:19.453,=(0.4384034738835625+ 0.11742871684112106+0.24854557435494457+0.17707664047575436)/4,=(0.6635679139233913+ 0.4537263596657052+0.6825317520968919+0.7037317767740455)/4,=(0.3788734657170379+ 0.7555042949058557+0.6673676494533332+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5888670962943884+0.41862107023493683+0.02764427794051031)/4,=(0.37416993149333594+ 0.24505546550118626+0.4664356613078717+0.2868814874637888)/4,
2018-04-13 13:54:19.566,=(0.4384034738835625+ 0.13111235713428487+0.34248548261163286+0.17707664047575436)/4,=(0.6635679139233913+ 0.449783856354238+0.6753838650688434+0.7037317767740455)/4,=(0.3788734657170379+ 0.7807577249183167+0.7269407206497432+0.39016536359660486)/4,=(-0.07968806851632837+ 0.5991104527031303+0.5692240029200537+0.02764427794051031)/4,=(0.37416993149333594+ 0.24871644859149447+0.47731387547351656+0.2868814874637888)/4,
2018-04-13 13:54:19.643,=(0.4384034738835625+ 0.17012527734469832+0.45096648879364076+0.17707664047575436)/4,=(0.6635679139233913+ 0.4440696803059643+0.6680022034886326+0.7037317767740455)/4,=(0.3788734657170379+ 0.8255811558465496+0.8007390615486111+0.39016536359660486)/4,=(-0.07968806851632837+ 0.6200876799594967+0.7167641403217931+0.02764427794051031)/4,=(0.37416993149333594+ 0.25324314222845445+0.47243713079327676+0.2868814874637888)/4,
2018-04-13 13:54:19.754,=(0.4384034738835625+ 0.33233725421265503+0.562071299727562+0.17707664047575436)/4,=(0.6635679139233913+ 0.43749851796480854+0.6613569281569166+0.7037317767740455)/4,=(0.3788734657170379+ 0.8795674524397107+0.8675701581857002+0.39016536359660486)/4,=(-0.07968806851632837+ 0.6574181026059821+0.8300745861620443+0.02764427794051031)/4,=(0.37416993149333594+ 0.2613377065756518+0.455472211120719+0.2868814874637888)/4,
2018-04-13 13:54:19.839,=(0.4384034738835625+ 0.5411788343085121+0.6707528567439132+0.17707664047575436)/4,=(0.6635679139233913+ 0.4313984723661448+0.65570253593496+0.7037317767740455)/4,=(0.3788734657170379+ 0.9440530128050368+0.9312569780898917+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7084789218844012+0.9047273053200465+0.02764427794051031)/4,=(0.37416993149333594+ 0.2721083957269906+0.4387249647643064+0.2868814874637888)/4,
2018-04-13 13:54:19.974,=(0.4384034738835625+ 0.6531724050278374+0.7336704918691052+0.17707664047575436)/4,=(0.6635679139233913+ 0.42603402721243994+0.6505728230967327+0.7037317767740455)/4,=(0.3788734657170379+ 1.011524082866214+0.9858392073565828+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7589673615141583+0.9469497723363117+0.02764427794051031)/4,=(0.37416993149333594+ 0.28356240597789245+0.4293883428745162+0.2868814874637888)/4,
2018-04-13 13:54:20.039,=(0.4384034738835625+ 0.6761969647611937+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.4192416342733023+0.6450451160149514+0.7037317767740455)/4,=(0.3788734657170379+ 1.0677609894210742+1.025998158219198+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7920499180265479+0.9634983267128918+0.02764427794051031)/4,=(0.37416993149333594+ 0.2931811547313552+0.423578977374542+0.2868814874637888)/4,
2018-04-13 13:54:20.159,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.40832969126787155+0.6367741228073632+0.7037317767740455)/4,=(0.3788734657170379+ 1.0988617262429579+1.0453850763535226+0.39016536359660486)/4,=(-0.07968806851632837+ 0.8002317195695597+0.9593598137296993+0.02764427794051031)/4,=(0.37416993149333594+ 0.2984733780906134+0.4145958929455674+0.2868814874637888)/4,
2018-04-13 13:54:20.255,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.39347789639016273+0.6254584832295972+0.7037317767740455)/4,=(0.3788734657170379+ 1.1037155416573803+1.0424039455387473+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7857808863910837+0.9394529589648379+0.02764427794051031)/4,=(0.37416993149333594+ 0.29666139711041456+0.40203811201093237+0.2868814874637888)/4,
2018-04-13 13:54:20.348,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.37874568409384257+0.6138836852200192+0.7037317767740455)/4,=(0.3788734657170379+ 1.0887678158923109+1.0260499506513237+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7605395258742778+0.9125944990716061+0.02764427794051031)/4,=(0.37416993149333594+ 0.28679075831533485+0.3907814570642101+0.2868814874637888)/4,
2018-04-13 13:54:20.452,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.3691376053173542+0.6048365011058605+0.7037317767740455)/4,=(0.3788734657170379+ 1.0650837477287574+1.0044064495198581+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7344921501268012+0.8854948187930934+0.02764427794051031)/4,=(0.37416993149333594+ 0.27183669430534735+0.38375667228210575+0.2868814874637888)/4,
2018-04-13 13:54:20.59,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.36302116425884356+0.5957248047662851+0.7037317767740455)/4,=(0.3788734657170379+ 1.0497992949856+0.9936030887387188+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7212475482776629+0.8818755823823339+0.02764427794051031)/4,=(0.37416993149333594+ 0.25830917932487807+0.3675072587942225+0.2868814874637888)/4,
2018-04-13 13:54:20.654,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.3550847713335764+0.5852977833303699+0.7037317767740455)/4,=(0.3788734657170379+ 1.0668436501258405+0.9865236072982283+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7320434773986817+0.8798881965718354+0.02764427794051031)/4,=(0.37416993149333594+ 0.2602279574838121+0.35944019693399504+0.2868814874637888)/4,
2018-04-13 13:54:20.76,=(0.4384034738835625+ 0.6780849598003434+0.748063650483217+0.17707664047575436)/4,=(0.6635679139233913+ 0.34390581961811567+0.5695390571215417+0.7037317767740455)/4,=(0.3788734657170379+ 1.0870538358377488+0.9831208710880384+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7398404647164074+0.8802235186458232+0.02764427794051031)/4,=(0.37416993149333594+ 0.2621970575375951+0.3569892989299112+0.2868814874637888)/4,
2018-04-13 13:54:20.888,=(0.4384034738835625+ 0.6780849598003434+0.7549953277223789+0.17707664047575436)/4,=(0.6635679139233913+ 0.33182835853453596+0.5501553209421794+0.7037317767740455)/4,=(0.3788734657170379+ 1.106503913859766+0.9856100820412176+0.39016536359660486)/4,=(-0.07968806851632837+ 0.747310756168889+0.8890631041319161+0.02764427794051031)/4,=(0.37416993149333594+ 0.26301359345098396+0.3506654996151581+0.2868814874637888)/4,
2018-04-13 13:54:20.953,=(0.4384034738835625+ 0.6780849598003434+0.7663161371253296+0.17707664047575436)/4,=(0.6635679139233913+ 0.31993948446648085+0.5310012434660366+0.7037317767740455)/4,=(0.3788734657170379+ 1.1263466738674002+0.9910771247751008+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7574815881783157+0.9100761992417894+0.02764427794051031)/4,=(0.37416993149333594+ 0.26275589286965945+0.33353293336504025+0.2868814874637888)/4,
2018-04-13 13:54:21.037,=(0.4384034738835625+ 0.6780849598003434+0.7883581366201411+0.17707664047575436)/4,=(0.6635679139233913+ 0.30729315194823414+0.5146099301627217+0.7037317767740455)/4,=(0.3788734657170379+ 1.144268695303312+0.9919910752667265+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7671293050330895+0.9336075180645121+0.02764427794051031)/4,=(0.37416993149333594+ 0.2623724033754593+0.3088670934555303+0.2868814874637888)/4,
2018-04-13 13:54:21.178,=(0.4384034738835625+ 0.6780849598003434+0.7964155357179683+0.17707664047575436)/4,=(0.6635679139233913+ 0.29449775908479786+0.5012788722412121+0.7037317767740455)/4,=(0.3788734657170379+ 1.1555785546628026+0.9803723863036795+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7712381105652258+0.9438848279830861+0.02764427794051031)/4,=(0.37416993149333594+ 0.260432176857793+0.28774424887135025+0.2868814874637888)/4,
2018-04-13 13:54:21.319,=(0.4384034738835625+ 0.6780849598003434+0.7852770268516651+0.17707664047575436)/4,=(0.6635679139233913+ 0.28117886895990435+0.49118846789223414+0.7037317767740455)/4,=(0.3788734657170379+ 1.1575807186594578+0.9531658099670598+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7595136378981306+0.9293831094671585+0.02764427794051031)/4,=(0.37416993149333594+ 0.2532276456615002+0.2787695874688136+0.2868814874637888)/4,
2018-04-13 13:54:21.395,=(0.4384034738835625+ 0.6780849598003434+0.7734107269512872+0.17707664047575436)/4,=(0.6635679139233913+ 0.2651703867558138+0.4833585223967299+0.7037317767740455)/4,=(0.3788734657170379+ 1.1394154341430083+0.9099527559983525+0.39016536359660486)/4,=(-0.07968806851632837+ 0.7152609769298758+0.8926848617676796+0.02764427794051031)/4,=(0.37416993149333594+ 0.2374910161893147+0.2795741671624823+0.2868814874637888)/4,
2018-04-13 13:54:21.473,=(0.4384034738835625+ 0.6333808595718493+0.747140908221755+0.17707664047575436)/4,=(0.6635679139233913+ 0.24393574614104652+0.47980324158028426+0.7037317767740455)/4,=(0.3788734657170379+ 1.0847524121462715+0.8723449227251441+0.39016536359660486)/4,=(-0.07968806851632837+ 0.618512583391273+0.8561873589006872+0.02764427794051031)/4,=(0.37416993149333594+ 0.20966348818506847+0.285456940594129+0.2868814874637888)/4,
2018-04-13 13:54:21.563,=(0.4384034738835625+ 0.4541958795400076+0.7012483699347721+0.17707664047575436)/4,=(0.6635679139233913+ 0.22062752814961753+0.47116883144022953+0.7037317767740455)/4,=(0.3788734657170379+ 0.9735384398055831+0.8167358376719541+0.39016536359660486)/4,=(-0.07968806851632837+ 0.45293974078056387+0.8319810774086304+0.02764427794051031)/4,=(0.37416993149333594+ 0.16606879517007783+0.2795432818426047+0.2868814874637888)/4,
2018-04-13 13:54:21.672,=(0.4384034738835625+ 0.15620759913826313+0.6594980025563918+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4659752647257803+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.7632635106054143+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.8252604689016506+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.2778362610970891+0.2868814874637888)/4,
2018-04-13 13:54:21.815,=(0.4384034738835625+ 0.15620759913826313+0.647520838781687+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4664675059439766+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.7354467257700382+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.8405984297810898+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.28278535880184374+0.2868814874637888)/4,
2018-04-13 13:54:21.907,=(0.4384034738835625+ 0.15620759913826313+0.6392624902537899+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.46996285707039204+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.7362952230996423+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.8710355511563443+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.28887819451855323+0.2868814874637888)/4,
2018-04-13 13:54:21.971,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4716034428298925+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.7563379688732853+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.9083857341235877+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.2906062362174007+0.2868814874637888)/4,
2018-04-13 13:54:22.089,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.46859697808071193+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.7874374922476723+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.9493507741214119+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.28803454253858934+0.2868814874637888)/4,
2018-04-13 13:54:22.2,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4632938685087785+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8247785758072954+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+0.9934467254554633+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.28209961015528917+0.2868814874637888)/4,
2018-04-13 13:54:22.312,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.46017498622679326+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8611970380625331+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.038938528585314+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.2716952831438576+0.2868814874637888)/4,
2018-04-13 13:54:22.402,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4639348230700093+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8843764012576273+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0765243495734198+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.2573917310273517+0.2868814874637888)/4,
2018-04-13 13:54:22.509,=(0.4384034738835625+ 0.15620759913826313+0.636728672137089+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.4768522758574886+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8853099862031459+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0875067547832569+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.24816780834856514+0.2868814874637888)/4,
2018-04-13 13:54:22.573,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:22.682,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:22.789,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:22.894,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:23.011,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:23.094,=(0.4384034738835625+ 0.15620759913826313+0.6204251666128643+0.17707664047575436)/4,=(0.6635679139233913+ 0.20857940130583255+0.496059836121192+0.7037317767740455)/4,=(0.3788734657170379+ 0.7948885941650192+0.8653350470493512+0.39016536359660486)/4,=(-0.07968806851632837+ 0.21607922825564274+1.0533567647793598+0.02764427794051031)/4,=(0.37416993149333594+ 0.10343958732329499+0.25926592272203086+0.2868814874637888)/4,
2018-04-13 13:54:23.202,=(0.4384034738835625+ -0.5921504621688614+0.05677829760210607+0.17707664047575436)/4,=(0.6635679139233913+ 0.36380061550461784+0.7382499457701445+0.7037317767740455)/4,=(0.3788734657170379+ 0.26640787677951433+0.6159322850226754+0.39016536359660486)/4,=(-0.07968806851632837+ -0.4693867514606966+0.19048523429289452+0.02764427794051031)/4,=(0.37416993149333594+ 0.36093762287709824+0.5494761238712287+0.2868814874637888)/4,
2018-04-13 13:54:23.309,=(0.4384034738835625+ -0.5875703277894466+0.060867890137745885+0.17707664047575436)/4,=(0.6635679139233913+ 0.3441502332259215+0.7122501821739987+0.7037317767740455)/4,=(0.3788734657170379+ 0.21550244580799444+0.5397461927110319+0.39016536359660486)/4,=(-0.07968806851632837+ -0.5039336495021447+0.11140953627675626+0.02764427794051031)/4,=(0.37416993149333594+ 0.3304905954376684+0.5163857884679814+0.2868814874637888)/4,
